Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Host,Collection_Date
EPI_ISL_328862,EPI1306459|A/China/596/2015,A_China_596_2015,A_/_H3N2,Human,2015/6/20
EPI_ISL_328857,EPI1306457|A/China/587/2017,A_China_587_2017,A_/_H3N2,Human,2017/6/10
EPI_ISL_328856,EPI1306456|A/China/585/2017,A_China_585_2017,A_/_H3N2,Human,2017/6/9
EPI_ISL_328855,EPI1306455|A/China/574/2017,A_China_574_2017,A_/_H3N2,Human,2017/8/5
EPI_ISL_328854,EPI1306454|A/China/573/2017,A_China_573_2017,A_/_H3N2,Human,2017/6/19
EPI_ISL_328853,EPI1306453|A/China/940/2016,A_China_940_2016,A_/_H3N2,Human,2016/12/12
EPI_ISL_328852,EPI1306452|A/China/901/2016,A_China_901_2016,A_/_H3N2,Human,2016/11/28
EPI_ISL_328851,EPI1306451|A/China/813/2016,A_China_813_2016,A_/_H3N2,Human,2016/10/31
EPI_ISL_328850,EPI1306450|A/China/746/2016,A_China_746_2016,A_/_H3N2,Human,2016/10/31
EPI_ISL_328849,EPI1306449|A/China/608/2014,A_China_608_2014,A_/_H3N2,Human,2014/8/26
EPI_ISL_328848,EPI1306448|A/China/604/2014,A_China_604_2014,A_/_H3N2,Human,2014/8/11
EPI_ISL_328847,EPI1306447|A/China/597/2014,A_China_597_2014,A_/_H3N2,Human,2014/8/4
EPI_ISL_328846,EPI1306446|A/China/537/2014,A_China_537_2014,A_/_H3N2,Human,2014/7/21
EPI_ISL_328845,EPI1306445|A/China/231/2013,A_China_231_2013,A_/_H3N2,Human,2013/12/16
EPI_ISL_328844,EPI1306444|A/China/506/2013,A_China_506_2013,A_/_H3N2,Human,2013/12/23
EPI_ISL_328843,EPI1306443|A/China/750/2013,A_China_750_2013,A_/_H3N2,Human,2013/12/23
EPI_ISL_328842,EPI1306442|A/China/735/2013,A_China_735_2013,A_/_H3N2,Human,2013/12/16
EPI_ISL_328841,EPI1306440|A/China/718/2013,A_China_718_2013,A_/_H3N2,Human,2013/11/18
EPI_ISL_328489,EPI1304698|A/Guangdong/SKLRD01/2017,A_Guangdong_SKLRD01_2017,A_/_H3N2,Human,2017/7/15
EPI_ISL_230739,EPI817115|2016-CX1845.4,A_Yunnan-Linxiang_1718_2016,A_/_H3N2,Human,2016/6/9
EPI_ISL_230738,EPI817112|2016-CX1846.4,A_Heilongjiang-Yichun_1634_2016,A_/_H3N2,Human,2016/5/3
EPI_ISL_165437,EPI539355|A/Guangdong/947/2012,A_Guangdong_947_2012,A_/_H3N2,Human,2012/3/27
EPI_ISL_165436,EPI539353|A/Guangdong/222/2011,A_Guangdong_222_2011,A_/_H3N2,Human,2011/11/23
EPI_ISL_165435,EPI539351|A/Guangdong/192/2011,A_Guangdong_192_2011,A_/_H3N2,Human,2011/9/15
EPI_ISL_165434,EPI539349|A/Guangdong/187/2011,A_Guangdong_187_2011,A_/_H3N2,Human,2011/9/26
EPI_ISL_165433,EPI539347|A/Guangdong/174/2011,A_Guangdong_174_2011,A_/_H3N2,Human,2011/8/16
EPI_ISL_165432,EPI539345|A/Guangdong/1154/2012,A_Guangdong_1154_2012,A_/_H3N2,Human,2012/4/25
EPI_ISL_165431,EPI539343|A/Guangdong/1104/2012,A_Guangdong_1104_2012,A_/_H3N2,Human,2012/3/29
EPI_ISL_165430,EPI539341|A/Guangdong/1078/2012,A_Guangdong_1078_2012,A_/_H3N2,Human,2012/4/9
EPI_ISL_164586,EPI537596|2014768139_256171_v1_4,A_Jiangsu-Chongchuan_1830_2014,A_/_H3N2,Human,2014/4/8
EPI_ISL_163900,EPI534835|A/duck/Zhejiang/6D7/2013,A_duck_Zhejiang_6D7_2013,A_/_H3N2,Duck,2013/12/14
EPI_ISL_163899,EPI534834|A/duck/Zhejiang/6D4/2013,A_duck_Zhejiang_6D4_2013,A_/_H3N2,Duck,2013/12/14
EPI_ISL_163898,EPI534833|A/duck/Zhejiang/D13/2013,A_duck_Zhejiang_D13_2013,A_/_H3N2,Duck,2013/10/16
EPI_ISL_163897,EPI534832|A/duck/Zhejiang/D11/2013,A_duck_Zhejiang_D11_2013,A_/_H3N2,Duck,2013/10/16
EPI_ISL_13732934,EPI2088431|A/Goose/Guangdong/G630/2019/H3N2,A_Goose_Guangdong_G630_2019_H3N2,A_/_H3N2,Goose,2019/8/21
EPI_ISL_19008090,EPI3144827|A/Shanghai/239/2023,A_Shanghai_239_2023,A_/_H3N2,Human,2023/3/17
EPI_ISL_18909438,EPI3045816|A/WuhanQiaokou/230380H3/2023,A_WuhanQiaokou_230380H3_2023,A_/_H3N2,Human,2023/3/7
EPI_ISL_18681310,EPI2865698|A/Yunnan-Hongta/11154/2022_HA,A_Yunnan-Hongta_11154_2022,A_/_H3N2,Human,2022/10/19
EPI_ISL_18681309,EPI2865690|A/Yunnan-Zhaoyang/1402/2022_HA,A_Yunnan-Zhaoyang_1402_2022,A_/_H3N2,Human,2022/11/17
EPI_ISL_18681308,EPI2865682|A/Yunnan-Zhaoyang/1405/2022_HA,A_Yunnan-Zhaoyang_1405_2022,A_/_H3N2,Human,2022/11/17
EPI_ISL_18681307,EPI2865674|A/Yunnan-Zhenxiong/533/2022_HA,A_Yunnan-Zhenxiong_533_2022,A_/_H3N2,Human,2022/7/29
EPI_ISL_18681306,EPI2865666|A/Yunnan-Hongta/11014/2022_HA,A_Yunnan-Hongta_11014_2022,A_/_H3N2,Human,2022/8/11
EPI_ISL_18681305,EPI2865658|A/Yunnan-Funing/310/2022_HA,A_Yunnan-Funing_310_2022,A_/_H3N2,Human,2022/6/15
EPI_ISL_18681304,EPI2865650|A/Yunnan-Simao/1948/2022_HA,A_Yunnan-Simao_1948_2022,A_/_H3N2,Human,2022/8/13
EPI_ISL_18681303,EPI2865642|A/Yunnan-Linxiang/1183/2022_HA,A_Yunnan-Linxiang_1183_2022,A_/_H3N2,Human,2022/10/18
EPI_ISL_18681302,EPI2865634|A/Yunnan-Mangshi/1990/2022_HA,A_Yunnan-Mangshi_1990_2022,A_/_H3N2,Human,2022/8/21
EPI_ISL_18681301,EPI2865626|A/Yunnan-Mangshi/1938/2022_HA,A_Yunnan-Mangshi_1938_2022,A_/_H3N2,Human,2022/8/9
EPI_ISL_18681300,EPI2865618|A/Yunnan-Mangshi/1925/2022_HA,A_Yunnan-Mangshi_1925_2022,A_/_H3N2,Human,2022/7/27
EPI_ISL_18681299,EPI2865610|A/Yunnan-Mangshi/1852/2022_HA,A_Yunnan-Mangshi_1852_2022,A_/_H3N2,Human,2022/7/19
EPI_ISL_18681298,EPI2865602|A/Yunnan-Mangshi/1907/2022_HA,A_Yunnan-Mangshi_1907_2022,A_/_H3N2,Human,2022/7/28
EPI_ISL_18681297,EPI2865594|A/Yunnan-Mangshi/349/2022_HA,A_Yunnan-Mangshi_349_2022,A_/_H3N2,Human,2022/7/1
EPI_ISL_18681296,EPI2865586|A/Yunnan-Mangshi/11006/2022_HA,A_Yunnan-Mangshi_11006_2022,A_/_H3N2,Human,2022/8/27
EPI_ISL_18681295,EPI2865578|A/Yunnan-Mangshi/1888/2022_HA,A_Yunnan-Mangshi_1888_2022,A_/_H3N2,Human,2022/7/25
EPI_ISL_18681294,EPI2865570|A/Yunnan-Mangshi/1667/2022_HA,A_Yunnan-Mangshi_1667_2022,A_/_H3N2,Human,2022/6/20
EPI_ISL_18681293,EPI2865562|A/Yunnan-Mangshi/1610/2022_HA,A_Yunnan-Mangshi_1610_2022,A_/_H3N2,Human,2022/6/16
EPI_ISL_18681292,EPI2865554|A/Yunnan-Mangshi/1464/2022_HA,A_Yunnan-Mangshi_1464_2022,A_/_H3N2,Human,2022/5/26
EPI_ISL_18681289,EPI2865530|A/Yunnan-Anning/11177/2022_HA,A_Yunnan-Anning_11177_2022,A_/_H3N2,Human,2022/11/14
EPI_ISL_18681288,EPI2865522|A/Yunnan-Mengzi/1386/2022_HA,A_Yunnan-Mengzi_1386_2022,A_/_H3N2,Human,2022/6/28
EPI_ISL_18681279,EPI2865450|A/Yunnan-Wenshan/1576/2022_HA,A_Yunnan-Wenshan_1576_2022,A_/_H3N2,Human,2022/7/4
EPI_ISL_18681278,EPI2865442|A/Yunnan-Chuxiong/348/2022_HA,A_Yunnan-Chuxiong_348_2022,A_/_H3N2,Human,2022/9/2
EPI_ISL_18681277,EPI2865434|A/Yunnan-Chuxiong/349/2022_HA,A_Yunnan-Chuxiong_349_2022,A_/_H3N2,Human,2022/9/2
EPI_ISL_18681276,EPI2865426|A/Yunnan-Chuxiong/351/2022_HA,A_Yunnan-Chuxiong_351_2022,A_/_H3N2,Human,2022/9/2
EPI_ISL_18681273,EPI2865402|A/Yunnan-Chuxiong/1471/2022_HA,A_Yunnan-Chuxiong_1471_2022,A_/_H3N2,Human,2022/5/24
EPI_ISL_18681271,EPI2865386|A/Yunnan-Wenshan/1218/2021_HA,A_Yunnan-Wenshan_1218_2021,A_/_H3N2,Human,2021/3/15
EPI_ISL_18681270,EPI2865378|A/Yunnan-Wenshan/1213/2021_HA,A_Yunnan-Wenshan_1213_2021,A_/_H3N2,Human,2021/3/15
EPI_ISL_18681269,EPI2865370|A/Yunnan-Wenshan/1193/2021_HA,A_Yunnan-Wenshan_1193_2021,A_/_H3N2,Human,2021/3/9
EPI_ISL_18681268,EPI2865362|A/Yunnan-Wenshan/1183/2021_HA,A_Yunnan-Wenshan_1183_2021,A_/_H3N2,Human,2021/3/9
EPI_ISL_18681267,EPI2865354|A/Yunnan-Wenshan/1199/2021_HA,A_Yunnan-Wenshan_1199_2021,A_/_H3N2,Human,2021/3/9
EPI_ISL_18681266,EPI2865346|A/Yunnan-Wenshan/1209/2021_HA,A_Yunnan-Wenshan_1209_2021,A_/_H3N2,Human,2021/3/15
EPI_ISL_18681265,EPI2865338|A/Yunnan-Linxiang/132/2021_HA,A_Yunnan-Linxiang_132_2021,A_/_H3N2,Human,2021/3/12
EPI_ISL_18681264,EPI2865330|A/Yunnan-Linxiang/130/2021_HA,A_Yunnan-Linxiang_130_2021,A_/_H3N2,Human,2021/3/12
EPI_ISL_18681262,EPI2865314|A/Yunnan-Qilin/11/2020_HA,A_Yunnan-Qilin_11_2020,A_/_H3N2,Human,2020/1/3
EPI_ISL_18681261,EPI2865306|A/Yunnan-Jinghong/168/2020_HA,A_Yunnan-Jinghong_168_2020,A_/_H3N2,Human,2020/1/7
EPI_ISL_18681260,EPI2865298|A/Yunnan-Wenshan/1489/2020_HA,A_Yunnan-Wenshan_1489_2020,A_/_H3N2,Human,2020/6/9
EPI_ISL_18681254,EPI2865250|A/Yunnan-Wenshan/1481/2020_HA,A_Yunnan-Wenshan_1481_2020,A_/_H3N2,Human,2020/6/9
EPI_ISL_18681253,EPI2865242|A/Yunnan-Wenshan/1476/2020_HA,A_Yunnan-Wenshan_1476_2020,A_/_H3N2,Human,2020/6/9
EPI_ISL_18681252,EPI2865234|A/Yunnan-Wenshan/1435/2020_HA,A_Yunnan-Wenshan_1435_2020,A_/_H3N2,Human,2020/5/12
EPI_ISL_18681251,EPI2865226|A/Yunnan-Jinghong/11/2020_HA,A_Yunnan-Jinghong_11_2020,A_/_H3N2,Human,2020/1/1
EPI_ISL_18681249,EPI2865210|A/Yunnan-Gucheng/1268/2020_HA,A_Yunnan-Gucheng_1268_2020,A_/_H3N2,Human,2020/2/6
EPI_ISL_18681248,EPI2865202|A/Yunnan-Wenshan/1485/2020_HA,A_Yunnan-Wenshan_1485_2020,A_/_H3N2,Human,2020/6/9
EPI_ISL_18681247,EPI2865194|A/Yunnan-Guandu/18/2020_HA,A_Yunnan-Guandu_18_2020,A_/_H3N2,Human,2020/1/3
EPI_ISL_18681246,EPI2865186|A/Yunnan-Wenshan/1487/2020_HA,A_Yunnan-Wenshan_1487_2020,A_/_H3N2,Human,2020/6/9
EPI_ISL_18681245,EPI2865178|A/Yunnan-Linxiang/1670/2020_HA,A_Yunnan-Linxiang_1670_2020,A_/_H3N2,Human,2020/11/25
EPI_ISL_18681244,EPI2865170|A/Yunnan-Linxiang/1650/2020_HA,A_Yunnan-Linxiang_1650_2020,A_/_H3N2,Human,2020/11/17
EPI_ISL_18681243,EPI2865162|A/Yunnan-Jinghong/150/2020_HA,A_Yunnan-Jinghong_150_2020,A_/_H3N2,Human,2020/1/4
EPI_ISL_18681242,EPI2865154|A/Yunnan-Jinghong/122/2020_HA,A_Yunnan-Jinghong_122_2020,A_/_H3N2,Human,2020/1/2
EPI_ISL_18681240,EPI2865138|A/Yunnan-Chuxiong/157/2020_HA,A_Yunnan-Chuxiong_157_2020,A_/_H3N2,Human,2020/1/26
EPI_ISL_18681239,EPI2865130|A/Yunnan-Linxiang/1677/2020_HA,A_Yunnan-Linxiang_1677_2020,A_/_H3N2,Human,2020/12/1
EPI_ISL_18681238,EPI2865122|A/Yunnan-Linxiang/1480/2020_HA,A_Yunnan-Linxiang_1480_2020,A_/_H3N2,Human,2020/10/6
EPI_ISL_18681237,EPI2865114|A/Yunnan-Linxiang/1668/2020_HA,A_Yunnan-Linxiang_1668_2020,A_/_H3N2,Human,2020/11/24
EPI_ISL_18681236,EPI2865106|A/Yunnan-Linxiang/1657/2020_HA,A_Yunnan-Linxiang_1657_2020,A_/_H3N2,Human,2020/11/20
EPI_ISL_18681235,EPI2865098|A/Yunnan-Longyang/180/2020_HA,A_Yunnan-Longyang_180_2020,A_/_H3N2,Human,2020/3/19
EPI_ISL_18681234,EPI2865090|A/Yunnan-Gucheng/138/2020_HA,A_Yunnan-Gucheng_138_2020,A_/_H3N2,Human,2020/1/8
EPI_ISL_18681233,EPI2865082|A/Yunnan-Mengzi/1866/2019_HA,A_Yunnan-Mengzi_1866_2019,A_/_H3N2,Human,2019/12/17
EPI_ISL_18681232,EPI2865074|A/Yunnan-Mengzi/1764/2019_HA,A_Yunnan-Mengzi_1764_2019,A_/_H3N2,Human,2019/11/4
EPI_ISL_18681231,EPI2865066|A/Yunnan-Wenshan/11039/2019_HA,A_Yunnan-Wenshan_11039_2019,A_/_H3N2,Human,2019/12/12
EPI_ISL_18681230,EPI2865058|A/Yunnan-Mengzi/1882/2019_HA,A_Yunnan-Mengzi_1882_2019,A_/_H3N2,Human,2019/12/23
EPI_ISL_18681229,EPI2865050|A/Yunnan-Mengzi/1856/2019_HA,A_Yunnan-Mengzi_1856_2019,A_/_H3N2,Human,2019/12/16
EPI_ISL_18681228,EPI2865042|A/Yunnan-Gejiu/325/2019_HA,A_Yunnan-Gejiu_325_2019,A_/_H3N2,Human,2019/10/15
EPI_ISL_18681227,EPI2865034|A/Yunnan-Fumin/312/2019_HA,A_Yunnan-Fumin_312_2019,A_/_H3N2,Human,2019/12/19
EPI_ISL_18681225,EPI2865018|A/Yunnan-Yingjiang/363/2019_HA,A_Yunnan-Yingjiang_363_2019,A_/_H3N2,Human,2019/11/6
EPI_ISL_18681224,EPI2865010|A/Yunnan-Simao/12179/2019_HA,A_Yunnan-Simao_12179_2019,A_/_H3N2,Human,2019/12/9
EPI_ISL_18681223,EPI2865002|A/Yunnan-Simao/12116/2019_HA,A_Yunnan-Simao_12116_2019,A_/_H3N2,Human,2019/11/28
EPI_ISL_18681222,EPI2864994|A/Yunnan-Mengzi/1910/2019_HA,A_Yunnan-Mengzi_1910_2019,A_/_H3N2,Human,2019/12/25
EPI_ISL_18681221,EPI2864986|A/Yunnan-Fumin/314/2019_HA,A_Yunnan-Fumin_314_2019,A_/_H3N2,Human,2019/12/23
EPI_ISL_18681220,EPI2864978|A/Yunnan-Luoping/314/2019_HA,A_Yunnan-Luoping_314_2019,A_/_H3N2,Human,2019/11/25
EPI_ISL_18681219,EPI2864970|A/Yunnan-Zhaoyang/1387/2019_HA,A_Yunnan-Zhaoyang_1387_2019,A_/_H3N2,Human,2019/4/19
EPI_ISL_18681218,EPI2864962|A/Yunnan-Jinghong/11305/2019_HA,A_Yunnan-Jinghong_11305_2019,A_/_H3N2,Human,2019/12/22
EPI_ISL_18681217,EPI2864954|A/Yunnan-Lushui/11043/2019_HA,A_Yunnan-Lushui_11043_2019,A_/_H3N2,Human,2019/12/9
EPI_ISL_18681216,EPI2864946|A/Yunnan-Lushui/1989/2019_HA,A_Yunnan-Lushui_1989_2019,A_/_H3N2,Human,2019/12/3
EPI_ISL_18681215,EPI2864938|A/Yunnan-Lushui/11012/2019_HA,A_Yunnan-Lushui_11012_2019,A_/_H3N2,Human,2019/12/7
EPI_ISL_18681214,EPI2864930|A/Yunnan-Lushui/1999/2019_HA,A_Yunnan-Lushui_1999_2019,A_/_H3N2,Human,2019/12/6
EPI_ISL_18681213,EPI2864922|A/Yunnan-Simao/11541/2019_HA,A_Yunnan-Simao_11541_2019,A_/_H3N2,Human,2019/5/6
EPI_ISL_18681212,EPI2864914|A/Yunnan-Lushui/11033/2019_HA,A_Yunnan-Lushui_11033_2019,A_/_H3N2,Human,2019/12/8
EPI_ISL_18681211,EPI2864906|A/Yunnan/11108/2019_HA,A_Yunnan_11108_2019,A_/_H3N2,Human,2019/12/20
EPI_ISL_18681210,EPI2864898|A/Yunnan/11102/2019_HA,A_Yunnan_11102_2019,A_/_H3N2,Human,2019/12/17
EPI_ISL_18681209,EPI2864890|A/Yunnan/11056/2019_HA,A_Yunnan_11056_2019,A_/_H3N2,Human,2019/12/10
EPI_ISL_18681208,EPI2864882|A/Yunnan-Gejiu/365/2019_HA,A_Yunnan-Gejiu_365_2019,A_/_H3N2,Human,2019/12/13
EPI_ISL_18681207,EPI2864874|A/Yunnan-Mile/312/2019_HA,A_Yunnan-Mile_312_2019,A_/_H3N2,Human,2019/12/12
EPI_ISL_18681206,EPI2864866|A/Yunnan-Guandu/1898/2019_HA,A_Yunnan-Guandu_1898_2019,A_/_H3N2,Human,2019/12/15
EPI_ISL_18681205,EPI2864858|A/Yunnan-Guandu/32/2019_HA,A_Yunnan-Guandu_32_2019,A_/_H3N2,Human,2019/12/27
EPI_ISL_18681202,EPI2864834|A/Yunnan-Hongta/1689/2019_HA,A_Yunnan-Hongta_1689_2019,A_/_H3N2,Human,2019/12/10
EPI_ISL_18681201,EPI2864826|A/Yunnan-Jinghong/11371/2019_HA,A_Yunnan-Jinghong_11371_2019,A_/_H3N2,Human,2019/12/24
EPI_ISL_18681200,EPI2864818|A/Yunnan-Mangshi/1597/2019_HA,A_Yunnan-Mangshi_1597_2019,A_/_H3N2,Human,2019/11/23
EPI_ISL_18681199,EPI2864810|A/Yunnan-Mangshi/1537/2019_HA,A_Yunnan-Mangshi_1537_2019,A_/_H3N2,Human,2019/10/13
EPI_ISL_18681197,EPI2864794|A/Yunnan-Mangshi/331/2019_HA,A_Yunnan-Mangshi_331_2019,A_/_H3N2,Human,2019/11/18
EPI_ISL_18681196,EPI2864786|A/Yunnan-Jinghong/11342/2019_HA,A_Yunnan-Jinghong_11342_2019,A_/_H3N2,Human,2019/12/23
EPI_ISL_18681195,EPI2864778|A/Yunnan-Jinghong/11351/2019_HA,A_Yunnan-Jinghong_11351_2019,A_/_H3N2,Human,2019/12/24
EPI_ISL_18681194,EPI2864770|A/Yunnan-Jinghong/11454/2019_HA,A_Yunnan-Jinghong_11454_2019,A_/_H3N2,Human,2019/12/30
EPI_ISL_18681193,EPI2864762|A/Yunnan-Jinghong/11245/2019_HA,A_Yunnan-Jinghong_11245_2019,A_/_H3N2,Human,2019/12/19
EPI_ISL_18681192,EPI2864754|A/Yunnan-Eshan/329/2019_HA,A_Yunnan-Eshan_329_2019,A_/_H3N2,Human,2019/12/26
EPI_ISL_18681191,EPI2864746|A/Yunnan-Yiliang/35/2019_HA,A_Yunnan-Yiliang_35_2019,A_/_H3N2,Human,2019/4/2
EPI_ISL_18681189,EPI2864730|A/Yunnan-Zhaoyang/11086/2019_HA,A_Yunnan-Zhaoyang_11086_2019,A_/_H3N2,Human,2019/11/24
EPI_ISL_18681188,EPI2864722|A/Yunnan-Jinning/323/2019_HA,A_Yunnan-Jinning_323_2019,A_/_H3N2,Human,2019/11/18
EPI_ISL_18681187,EPI2864714|A/Yunnan-Jinning/340/2019_HA,A_Yunnan-Jinning_340_2019,A_/_H3N2,Human,2019/11/26
EPI_ISL_18681186,EPI2864706|A/Yunnan-Jinning/338/2019_HA,A_Yunnan-Jinning_338_2019,A_/_H3N2,Human,2019/11/26
EPI_ISL_18681185,EPI2864698|A/Yunnan-Jinning/331/2019_HA,A_Yunnan-Jinning_331_2019,A_/_H3N2,Human,2019/11/18
EPI_ISL_18681184,EPI2864690|A/Yunnan/354/2019_HA,A_Yunnan_354_2019,A_/_H3N2,Human,2019/12/21
EPI_ISL_18681183,EPI2864682|A/Yunnan-Lushui/329/2019_HA,A_Yunnan-Lushui_329_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_18681182,EPI2864674|A/Yunnan-Dali/1600/2019_HA,A_Yunnan-Dali_1600_2019,A_/_H3N2,Human,2019/4/18
EPI_ISL_18681181,EPI2864666|A/Yunnan-Lushui/1379/2019_HA,A_Yunnan-Lushui_1379_2019,A_/_H3N2,Human,2019/4/1
EPI_ISL_18681180,EPI2864658|A/Yunnan-Lushui/312/2019_HA,A_Yunnan-Lushui_312_2019,A_/_H3N2,Human,2019/3/12
EPI_ISL_18681179,EPI2864650|A/Yunnan-Gejiu/321/2019_HA,A_Yunnan-Gejiu_321_2019,A_/_H3N2,Human,2019/5/13
EPI_ISL_18681178,EPI2864642|A/Yunnan-Xishan/1290/2019_HA,A_Yunnan-Xishan_1290_2019,A_/_H3N2,Human,2019/4/9
EPI_ISL_18681177,EPI2864634|A/Yunnan-Wenshan/1961/2019_HA,A_Yunnan-Wenshan_1961_2019,A_/_H3N2,Human,2019/11/18
EPI_ISL_18681176,EPI2864626|A/Yunnan-Xiangyun/36/2019_HA,A_Yunnan-Xiangyun_36_2019,A_/_H3N2,Human,2019/4/3
EPI_ISL_18681175,EPI2864618|A/Yunnan-Qilin/1453/2019_HA,A_Yunnan-Qilin_1453_2019,A_/_H3N2,Human,2019/4/11
EPI_ISL_18681174,EPI2864610|A/Yunnan-Anning/1199/2019_HA,A_Yunnan-Anning_1199_2019,A_/_H3N2,Human,2019/3/20
EPI_ISL_18681173,EPI2864602|A/Yunnan-Zhaoyang/11121/2019_HA,A_Yunnan-Zhaoyang_11121_2019,A_/_H3N2,Human,2019/12/3
EPI_ISL_18681172,EPI2864594|A/Yunnan-Yongshan/32/2019_HA,A_Yunnan-Yongshan_32_2019,A_/_H3N2,Human,2019/4/16
EPI_ISL_18681171,EPI2864586|A/Yunnan-Yiliang/313/2019_HA,A_Yunnan-Yiliang_313_2019,A_/_H3N2,Human,2019/4/2
EPI_ISL_18681169,EPI2864570|A/Yunnan-Linxiang/1636/2019_HA,A_Yunnan-Linxiang_1636_2019,A_/_H3N2,Human,2019/7/20
EPI_ISL_18681167,EPI2864554|A/Yunnan-Lushui/1359/2019_HA,A_Yunnan-Lushui_1359_2019,A_/_H3N2,Human,2019/3/28
EPI_ISL_18681166,EPI2864546|A/Yunnan-Lufeng/32/2019_HA,A_Yunnan-Lufeng_32_2019,A_/_H3N2,Human,2019/1/14
EPI_ISL_18681165,EPI2864538|A/Yunnan-Wuhua/1670/2019_HA,A_Yunnan-Wuhua_1670_2019,A_/_H3N2,Human,2019/8/21
EPI_ISL_18681164,EPI2864530|A/Yunnan-Guandu/313/2019_HA,A_Yunnan-Guandu_313_2019,A_/_H3N2,Human,2019/12/27
EPI_ISL_18681163,EPI2864522|A/Yunnan-Dali/1618/2019_HA,A_Yunnan-Dali_1618_2019,A_/_H3N2,Human,2019/5/20
EPI_ISL_18681161,EPI2864506|A/Yunnan-Zhaoyang/1262/2019_HA,A_Yunnan-Zhaoyang_1262_2019,A_/_H3N2,Human,2019/3/16
EPI_ISL_18681160,EPI2864498|A/Yunnan-Gucheng/1324/2019_HA,A_Yunnan-Gucheng_1324_2019,A_/_H3N2,Human,2019/5/1
EPI_ISL_18681159,EPI2864490|A/Yunnan-Xianggelila/186/2019_HA,A_Yunnan-Xianggelila_186_2019,A_/_H3N2,Human,2019/1/10
EPI_ISL_18681158,EPI2864482|A/Yunnan-Zhaoyang/1166/2019_HA,A_Yunnan-Zhaoyang_1166_2019,A_/_H3N2,Human,2019/2/15
EPI_ISL_18681157,EPI2864474|A/Yunnan-Anning/1115/2019_HA,A_Yunnan-Anning_1115_2019,A_/_H3N2,Human,2019/2/14
EPI_ISL_18681156,EPI2864466|A/Yunnan-Mengzi/1162/2019_HA,A_Yunnan-Mengzi_1162_2019,A_/_H3N2,Human,2019/2/19
EPI_ISL_18681155,EPI2864458|A/Yunnan-Xianggelila/1923/2018_HA,A_Yunnan-Xianggelila_1923_2018,A_/_H3N2,Human,2018/12/26
EPI_ISL_18681154,EPI2864450|A/Yunnan-Mengzi/1920/2018_HA,A_Yunnan-Mengzi_1920_2018,A_/_H3N2,Human,2018/12/3
EPI_ISL_18681153,EPI2864442|A/Yunnan-Qilin/1183/2018_HA,A_Yunnan-Qilin_1183_2018,A_/_H3N2,Human,2018/2/7
EPI_ISL_18681152,EPI2864434|A/Yunnan-Zhaoyang/579/2018_HA,A_Yunnan-Zhaoyang_579_2018,A_/_H3N2,Human,2018/1/15
EPI_ISL_18681151,EPI2864426|A/Yunnan-Linxiang/120/2018_HA,A_Yunnan-Linxiang_120_2018,A_/_H3N2,Human,2018/1/3
EPI_ISL_18681150,EPI2864418|A/Yunnan-Linxiang/1273/2018_HA,A_Yunnan-Linxiang_1273_2018,A_/_H3N2,Human,2018/3/12
EPI_ISL_18681148,EPI2864402|A/Yunnan-Linxiang/1594/2018_HA,A_Yunnan-Linxiang_1594_2018,A_/_H3N2,Human,2018/5/29
EPI_ISL_18681147,EPI2864394|A/Yunnan-Ruili/3157/2018_HA,A_Yunnan-Ruili_3157_2018,A_/_H3N2,Human,2018/12/13
EPI_ISL_18681146,EPI2864386|A/Yunnan-Linxiang/16/2018_HA,A_Yunnan-Linxiang_16_2018,A_/_H3N2,Human,2018/1/2
EPI_ISL_18681145,EPI2864378|A/Yunnan-Linxiang/15/2018_HA,A_Yunnan-Linxiang_15_2018,A_/_H3N2,Human,2018/1/2
EPI_ISL_18681144,EPI2864370|A/Yunnan-Gucheng/1863/2018_HA,A_Yunnan-Gucheng_1863_2018,A_/_H3N2,Human,2018/11/4
EPI_ISL_18681143,EPI2864362|A/Yunnan-Jinghong/176/2018_HA,A_Yunnan-Jinghong_176_2018,A_/_H3N2,Human,2018/1/18
EPI_ISL_18681142,EPI2864354|A/Yunnan-Linxiang/114/2018_HA,A_Yunnan-Linxiang_114_2018,A_/_H3N2,Human,2018/1/3
EPI_ISL_18681141,EPI2864346|A/Yunnan-Linxiang/1660/2018_HA,A_Yunnan-Linxiang_1660_2018,A_/_H3N2,Human,2018/6/18
EPI_ISL_18681140,EPI2864338|A/Yunnan-Linxiang/123/2018_HA,A_Yunnan-Linxiang_123_2018,A_/_H3N2,Human,2018/1/3
EPI_ISL_18681139,EPI2864330|A/Yunnan-Linxiang/14/2018_HA,A_Yunnan-Linxiang_14_2018,A_/_H3N2,Human,2018/1/2
EPI_ISL_18681138,EPI2864322|A/Yunnan-Linxiang/1656/2018_HA,A_Yunnan-Linxiang_1656_2018,A_/_H3N2,Human,2018/6/18
EPI_ISL_18681137,EPI2864314|A/Yunnan-Longyang/11032/2017_HA,A_Yunnan-Longyang_11032_2017,A_/_H3N2,Human,2017/11/27
EPI_ISL_18681136,EPI2864306|A/Yunnan-Linxiang/11038/2017_HA,A_Yunnan-Linxiang_11038_2017,A_/_H3N2,Human,2017/9/27
EPI_ISL_18681135,EPI2864298|A/Yunnan-Linxiang/1616/2017_HA,A_Yunnan-Linxiang_1616_2017,A_/_H3N2,Human,2017/5/29
